label_true	label_predicted	Danish	Dutch	English	Finnish	French	German	Hungarian	Italian	Japanese	Korean	Mandarin	Polish	Portuguese	Russian	Spanish	Swedish	Turkish	Estonian	Arabic	Basque	Catalan
Polish	Turkish	0.030065242	0.37982404	0.03631013	0.02318395	0.43146846	0.11963345	0.020580193	0.15083651	0.2544818	0.058055285	0.03234369	0.19871932	0.12417024	0.27836993	0.10318589	0.030674845	0.58215004	0.0030380315	0.2627863	0.08836246	0.0196417
Dutch	Dutch	0.0012874522	0.70061314	0.21744347	0.00063508406	0.2856139	0.36975303	0.0009722908	0.18627913	0.015573123	0.00083740166	0.047005225	0.0018406549	0.087907255	0.075245865	0.05311251	0.20284057	0.309668	0.015385673	0.2063059	0.052566525	0.08715925
Danish	Danish	0.9897904	0.089177735	0.059369244	0.0047997385	0.015526123	0.012973588	0.009834467	0.017740896	0.00086914183	0.008314522	0.01912092	0.0077483244	0.046000082	0.06702306	0.01492618	0.012479762	0.017329779	0.00076412776	0.012287939	0.0035147313	0.00687477
Hungarian	Hungarian	0.004076783	0.043658886	0.0238154	0.006251741	0.013078355	0.012089102	0.9972445	0.019855056	0.0042310758	0.0013057773	0.001178995	0.006195017	0.00902191	0.039518476	0.02088577	0.00957618	0.0022574367	0.0028330807	0.0014567784	0.003001965	0.0029029218
Dutch	Dutch	0.004971735	0.93246984	0.15474744	0.0015182107	0.16464755	0.23082931	0.001194986	0.05974473	0.0066442583	0.00109654	0.046057023	0.0037040624	0.034783654	0.100499354	0.033654336	0.0056071174	0.057664804	0.019651966	0.034166943	0.024462352	0.049323212
Hungarian	Hungarian	0.015840298	0.06678249	0.060485415	0.029756835	0.029589465	0.04920263	0.96911603	0.029298097	0.011124413	0.013926127	0.012802448	0.050200406	0.037010614	0.16448969	0.037004612	0.10875509	0.023378251	0.02338396	0.035821464	0.016237441	0.01178985
Danish	Swedish	0.4399617	0.16696917	0.2234556	0.1939859	0.08101823	0.20713001	0.071160845	0.06573899	0.19061606	0.117672876	0.046512056	0.42851102	0.24107842	0.20368098	0.09129075	0.4582383	0.09513217	0.06055246	0.24305563	0.040914435	0.069176205
Japanese	Japanese	0.0016068692	0.021256633	0.0047734194	0.09789922	0.032793857	0.010227022	0.011457785	0.045871317	0.98337543	0.0062699984	0.0012298108	0.03375722	0.0043183183	0.100170024	0.047126587	0.008972886	0.015123974	0.0649276	0.028962621	0.019053768	0.017753232
Portuguese	Spanish	0.089740515	0.12869893	0.013629419	0.26478833	0.20450556	0.021967664	0.016519547	0.25121775	0.2048112	0.07703582	0.013076024	0.108677156	0.3624949	0.22799979	0.6817528	0.030470379	0.04036814	0.07929613	0.120462246	0.059440073	0.2539073
Turkish	Turkish	0.26705286	0.070729256	0.023494013	0.010569841	0.13323364	0.022397451	0.011230322	0.059199437	0.010381899	0.08977941	0.03177725	0.07203131	0.05048391	0.13229005	0.057282615	0.16525224	0.87738407	0.006506269	0.257366	0.004802588	0.004717852
French	Japanese	0.00047440757	0.039559945	0.27226976	0.0007497057	0.18086863	0.025833745	0.0009370589	0.13916577	0.5296027	0.0022692112	0.011748492	0.0015961388	0.177171	0.09863907	0.31840357	0.13235082	0.43073893	0.24338455	0.0965793	0.1656059	0.38650754
Arabic	Arabic	0.017770443	0.0039599277	0.0070355153	0.09555097	0.008038831	0.0052555716	0.0009940723	0.026349673	0.01026562	0.027995264	0.0183886	0.0053109033	0.016393766	0.017664248	0.04298916	0.07454506	0.015811224	0.06972656	0.98730576	0.022889547	0.0071889493
Swedish	Swedish	0.105717726	0.090950824	0.18243119	0.09566192	0.13965388	0.06760732	0.05985558	0.1826824	0.03594762	0.15407044	0.051662438	0.21273836	0.11315202	0.3277357	0.09154035	0.8027364	0.120704874	0.027643241	0.1113599	0.037291043	0.04503656
Dutch	Dutch	0.13205756	0.8803934	0.20409216	0.027276026	0.08335661	0.16106796	0.17127323	0.08493196	0.01586786	0.009096252	0.009981274	0.15452978	0.07301314	0.18000142	0.063607596	0.16595127	0.021932999	0.020998076	0.031610426	0.0059145973	0.006680443
Spanish	Basque	0.0025925597	0.04632646	0.017977962	0.006616331	0.07793049	0.022389987	0.0072440305	0.22416617	0.085491225	0.00876244	0.03395485	0.0043100677	0.053459935	0.11146345	0.45661756	0.04364744	0.18133177	0.19410758	0.14133774	0.7473486	0.23936105
Arabic	Arabic	0.00016266198	0.021407958	0.0014653231	0.0022601564	0.058859058	0.014654539	1.4373108e-05	0.023671597	0.0032215475	0.0004732756	0.024156148	0.001538212	0.0051313015	0.062018212	0.052420307	0.00026728498	0.010970965	0.0044645956	0.9937659	0.018856186	0.0033621085
Italian	Dutch	0.006162137	0.6938933	0.095350035	0.007398144	0.30540714	0.26997897	0.0011294725	0.23069201	0.0055796397	0.003706659	0.027761787	0.012585171	0.09018537	0.24681774	0.2519024	0.047767993	0.2263098	0.06493645	0.20049568	0.1079724	0.21654816
Japanese	Japanese	0.00012084427	0.001635012	0.0009085423	0.0021175998	0.0024288753	0.000161121	2.9911682e-05	0.009026579	0.9998776	0.0016923109	0.0015932546	0.00075639476	0.0059829643	0.0038512223	0.0057183756	0.0005716721	0.00604479	0.0007302609	0.0020871228	0.004250128	0.0004058332
German	Danish	0.83414775	0.023165064	0.049586657	0.030178405	0.006525349	0.34077144	0.0013781412	0.0034699438	0.003038325	0.013906301	0.007712494	0.22821008	0.0053330264	0.037987776	0.0074219084	0.3549943	0.0075830305	0.010767376	0.06341501	0.003616418	0.0034978262
Japanese	Japanese	0.007626824	0.016917026	0.0056280727	0.008658873	0.0217298	0.007426626	0.007937463	0.048961204	0.7432433	0.070597015	0.008915113	0.0909795	0.027953152	0.02943242	0.016540654	0.012003794	0.024375558	0.0033116636	0.65419745	0.0073973583	0.010522699
Catalan	Basque	0.007172391	0.05771251	0.02643005	0.005073459	0.09306526	0.026354529	0.006186662	0.45587394	0.014028437	0.003523763	0.0042807558	0.0049056923	0.02306093	0.2982614	0.27145186	0.032232158	0.10699478	0.13652481	0.060614467	0.7150277	0.2630295
Catalan	French	0.003639583	0.023688115	0.01156281	0.003791746	0.8173645	0.009605114	0.001323527	0.2412199	0.05249118	0.0014388784	0.0062633003	0.0044741984	0.07818105	0.067466274	0.2068854	0.051986918	0.2746566	0.013143003	0.29613435	0.1281707	0.18491806
Arabic	Arabic	0.036772132	0.010340094	0.0036414333	0.016107129	0.020856362	0.010601421	0.0046897805	0.010726792	0.004688139	0.025592858	0.012107912	0.0145053705	0.008215481	0.036974587	0.010869944	0.02336141	0.021378372	0.006347793	0.99695814	0.0051107085	0.0015340287
Arabic	Swedish	0.021664506	0.35064852	0.039866008	0.012910816	0.3657734	0.2530426	0.0059644603	0.18451129	0.108949184	0.0073411986	0.04951352	0.024481464	0.12413618	0.24586745	0.33207	0.39352754	0.35562402	0.07655262	0.29736233	0.22783814	0.119525954
Turkish	Turkish	0.0005632648	0.18370946	0.20702848	0.000100082165	0.1658908	0.051052492	0.00056068	0.12282713	0.0015143241	0.0004861285	0.0017506777	0.00029796152	0.0811147	0.099890605	0.08164485	0.0072422717	0.877451	0.015267849	0.010518286	0.15402998	0.24679111
Danish	Swedish	0.58681804	0.17738868	0.12253557	0.06336993	0.051860657	0.105891354	0.039529473	0.10317504	0.003040044	0.061180905	0.021700216	0.031029355	0.095291585	0.0938321	0.06617665	0.7169641	0.12745456	0.029779403	0.1390116	0.016265666	0.028785791
Danish	Danish	0.74659526	0.11282262	0.13167767	0.2707027	0.042222146	0.17982769	0.017547458	0.035871275	0.1255193	0.05335032	0.019491347	0.3921081	0.17874098	0.19829082	0.08482393	0.15636773	0.041480362	0.080052584	0.13239585	0.010362128	0.04608237
Catalan	Portuguese	0.0015588157	0.07027592	0.12400265	0.0025399968	0.23542775	0.081384026	0.0017309317	0.09593294	0.008003655	0.0018139957	0.0150747225	0.004285537	0.5415622	0.28544036	0.30904528	0.03898649	0.41581216	0.07999948	0.15921496	0.19846347	0.43849245
Polish	Polish	0.0921069	0.3826808	0.1544651	0.16239208	0.12108176	0.12271481	0.16207843	0.0840731	0.05927344	0.07801465	0.060597386	0.58859503	0.31626704	0.45268193	0.06158626	0.22204134	0.046863917	0.015052901	0.100888684	0.008453258	0.036798287
Swedish	Arabic	0.00021441362	0.0359844	0.29424176	0.00024521377	0.46922988	0.04449712	5.9973197e-05	0.04389968	0.03634559	0.00014681101	0.04075682	0.00052557903	0.3347988	0.07535929	0.12670022	0.40219834	0.21591409	0.0067337016	0.5053979	0.043995198	0.29231483
Basque	Basque	0.0007309383	0.00944392	0.0054171337	0.00044052495	0.03628255	0.011942481	0.00066269835	0.1726092	0.014429257	0.001249299	0.0011892597	0.00052927306	0.011360086	0.06932454	0.07269404	0.0044179996	0.05502751	0.012535632	0.019640911	0.97466534	0.06806924
Dutch	Dutch	0.0075342045	0.9148317	0.08538117	0.00018601083	0.17197967	0.29475206	0.0004664851	0.046897203	0.032151487	0.00097403885	0.02723631	0.0022084005	0.029450696	0.13426878	0.012964014	0.05643109	0.083956234	0.007671287	0.073588535	0.018771304	0.013284781
Finnish	Finnish	0.013180726	0.0022362669	0.0016277437	0.99744636	0.0015427822	0.001125954	0.00078230334	0.019127827	0.053320672	0.014749506	0.00042352045	0.0016572343	0.0034683014	0.005134411	0.025653675	0.011962645	0.00072870584	0.011702265	0.004099776	0.02067638	0.008019163
Hungarian	Hungarian	0.00028488142	0.0042132926	0.002132954	0.0029282945	0.0019161762	0.003061959	0.99974847	0.008073514	0.00038982273	0.0002053251	0.00010216478	0.00085085933	0.0024252555	0.0042583947	0.009134089	0.016636679	0.00069889234	0.0017101094	0.0009304059	0.0020279118	0.0005444583
French	Russian	0.008682347	0.017055282	0.0020469567	0.00050704187	0.42634955	0.010518357	0.0004633626	0.07567364	0.006931458	0.0080655925	0.003076573	0.13205662	0.059608925	0.8864579	0.009352558	0.0067810435	0.069358	0.00042312563	0.011678768	0.0015133093	0.0035810329
Basque	Basque	0.00026728783	0.00495223	0.0034387896	0.00018516959	0.039701656	0.0086679505	4.5178094e-05	0.11806755	0.00032187457	8.4955034e-05	0.0013244251	0.0010804442	0.010241584	0.056741763	0.17931108	0.00093337474	0.045410775	0.044259816	0.009007193	0.96990067	0.06388912
Dutch	Dutch	0.08982893	0.5696621	0.122259445	0.024113977	0.25064236	0.21246713	0.033760898	0.050146163	0.0069159735	0.0040578567	0.008434328	0.5412445	0.16841972	0.2911271	0.20672211	0.103511915	0.06331939	0.055275235	0.0059464998	0.029062448	0.26958123
Estonian	Russian	0.007949213	0.09383138	0.058485184	0.002354901	0.04793366	0.54379755	0.0017739222	0.12603703	0.001130712	0.00090436684	0.0018613492	0.029727029	0.056048557	0.7190126	0.10121461	0.033531744	0.0509286	0.11810976	0.0015682401	0.1789341	0.3047332
Arabic	Arabic	0.009642267	0.013487659	0.0026042326	0.030380072	0.01480764	0.007976061	0.00011033626	0.0062322305	0.026520584	0.015143513	0.013903243	0.09021318	0.019103331	0.055075824	0.01070404	0.006369266	0.008079976	0.004630078	0.9927571	0.0010237236	0.001197123
Spanish	Finnish	0.20962726	0.0723736	0.040449064	0.9245189	0.019532356	0.027234398	0.0107839685	0.12844922	0.01102019	0.026892938	0.00790011	0.011250733	0.06176204	0.13601743	0.18820745	0.09301466	0.008969276	0.07197791	0.008960017	0.039847173	0.04854332
Danish	Japanese	0.18209429	0.14710627	0.08485825	0.54037154	0.13568942	0.08968406	0.058616992	0.22393261	0.63751143	0.123340905	0.11286137	0.23107813	0.062394086	0.11924996	0.048385672	0.22200757	0.038854666	0.012258284	0.07843877	0.019614534	0.015953016
Mandarin	Arabic	0.029047618	0.0353907	0.044589244	0.096317455	0.075368494	0.0154452985	0.09502759	0.13150784	0.19306459	0.22073404	0.20714623	0.058195204	0.053477544	0.15749885	0.14745554	0.18022564	0.19852406	0.11776833	0.82731605	0.04214581	0.026489947
Polish	Polish	0.20406152	0.017672468	0.035586637	0.076679	0.026226686	0.070536375	0.049578946	0.024232656	0.05012221	0.13677014	0.0146239	0.9421536	0.048571154	0.095765606	0.025056485	0.07603782	0.04398481	0.057134517	0.095442235	0.017515974	0.023486838
Korean	Mandarin	0.06680239	0.0789465	0.06464422	0.04042709	0.05818358	0.03541558	0.009312489	0.06302529	0.17998247	0.4156038	0.8629504	0.032380186	0.027065387	0.029683325	0.04199672	0.06602755	0.06881459	0.02412276	0.043913085	0.092850074	0.018365767
French	Russian	0.019534212	0.12863761	0.03162541	0.023434326	0.4856934	0.042739224	0.005890026	0.07683417	0.11585835	0.027183142	0.012936987	0.12502426	0.15195525	0.77957654	0.07916768	0.020626623	0.25659466	0.011532595	0.041816704	0.04194586	0.02988509
Dutch	Danish	0.7831335	0.31252265	0.120458566	0.08907665	0.26201683	0.11398019	0.02104522	0.11385384	0.065879	0.021313787	0.0683494	0.11389044	0.07461703	0.15173464	0.06271316	0.3365686	0.020684801	0.0029205123	0.04009738	0.019574566	0.02949201
Mandarin	Mandarin	0.013276562	0.031096334	0.011034271	0.003068755	0.006668395	0.0132852	0.00011377308	0.0032412666	0.011854229	0.1281775	0.9907428	0.0033713193	0.003540224	0.0048098625	0.004315198	0.008805296	0.0078440895	0.00047783862	0.01195623	0.0021622307	0.0005348901
Finnish	Finnish	0.3006887	0.0264836	0.032130625	0.89719146	0.01176468	0.021890746	0.011649417	0.11911774	0.0076353545	0.025939886	0.0027823423	0.017018227	0.01878691	0.084337994	0.18003973	0.08017975	0.010743907	0.05695675	0.041157823	0.17868626	0.06031532
Japanese	Japanese	0.073135845	0.1082641	0.0152054615	0.008873429	0.15765275	0.016033402	0.036800597	0.061288834	0.9614905	0.056654874	0.02217228	0.050599277	0.03859978	0.10643242	0.012700034	0.028227925	0.08394309	0.00048301107	0.028940963	0.0025368563	0.00237615
Mandarin	Mandarin	0.004602235	0.016756704	0.059308525	0.0013510135	0.03253092	0.02635406	0.0017237838	0.04044384	0.0040706852	0.0056904643	0.9956483	0.01902937	0.01960875	0.010133346	0.015920484	0.006446041	0.01259375	0.00067139504	0.004499294	0.0069714743	0.0071080695
Basque	Spanish	0.0009047699	0.063948974	0.02839825	7.651573e-05	0.13547446	0.10475756	0.0012518953	0.4272199	0.0024181574	0.0003313689	0.053193644	0.0043948614	0.1532254	0.088156216	0.5824404	0.11285588	0.2627183	0.047866073	0.20978948	0.5144858	0.13099813
Japanese	Japanese	0.021907175	0.076541	0.029164864	0.035943888	0.07809293	0.015153464	0.13934824	0.1875718	0.93585277	0.13035859	0.067631714	0.08333263	0.047898293	0.11460092	0.04552685	0.06350181	0.041434743	0.0032090056	0.048591375	0.020102484	0.01524628
Russian	Catalan	0.012343679	0.08137582	0.110938594	0.017565774	0.105331466	0.055402495	0.0035585335	0.41706336	0.24909765	0.018707503	0.014661194	0.01595723	0.22666825	0.37935284	0.35130107	0.1433277	0.18465649	0.112810165	0.07687337	0.361131	0.4552254
Spanish	Russian	0.0070260987	0.2666532	0.1822856	0.003336073	0.054237437	0.39749256	0.0014239992	0.04099761	0.0025664163	0.0006489276	0.0031027559	0.008554159	0.48058593	0.48622948	0.22177058	0.035781827	0.09419331	0.1768374	0.020726176	0.046839017	0.41506758
Hungarian	Hungarian	0.0020341363	0.01506642	0.007298308	0.003444918	0.0046529663	0.0066273063	0.999679	0.0028621007	0.0015400398	0.00038049108	0.001260199	0.0057838717	0.008197968	0.008376662	0.0069730226	0.006427315	0.0011042461	0.0008153416	0.0013609792	0.0011852126	0.001354483
Japanese	Japanese	0.004762843	0.007846652	0.002171538	0.0013281101	0.05187503	0.0018927671	0.013449399	0.03673197	0.9968862	0.004139322	0.0013330857	0.014159174	0.007579658	0.01556944	0.015155818	0.0068297707	0.024083706	0.0022709111	0.02158235	0.0073256535	0.0014786891
Italian	Russian	0.035785712	0.12834561	0.117921166	0.01789706	0.465757	0.09702415	0.0049634348	0.30510163	0.059521273	0.038581144	0.19045646	0.17534007	0.22978729	0.6342273	0.102236316	0.06587797	0.1749586	0.020508984	0.26457137	0.040550593	0.06328487
Hungarian	Hungarian	0.0063547087	0.11458107	0.05591944	0.017036283	0.028458983	0.036849495	0.9858402	0.025314515	0.003097537	0.0016225405	0.0042960974	0.018062953	0.029329114	0.06425382	0.04126518	0.038755953	0.004181394	0.002765102	0.0054233307	0.004922809	0.009730102
Danish	Danish	0.5900586	0.03690443	0.071751766	0.37831527	0.055106156	0.06088946	0.0758439	0.07555246	0.1415154	0.24592818	0.04643417	0.4626794	0.0675955	0.141119	0.04724219	0.30391175	0.10361812	0.11130291	0.20652992	0.0430533	0.023380214
French	French	0.0031441983	0.27085367	0.3079393	0.0019685444	0.71171474	0.09653991	0.0027874922	0.09969797	0.028052052	0.0030227369	0.033321522	0.0056618704	0.061561447	0.109866455	0.036357418	0.05554819	0.51954114	0.015283556	0.09865739	0.036871247	0.050367314
Arabic	Arabic	0.0007843186	0.056430187	0.020722153	0.0007300982	0.020921068	0.029529769	0.00018561402	0.04182162	0.0024905552	0.00019037814	0.020676333	0.000118784366	0.009224639	0.01992629	0.05541697	0.07073638	0.13327277	0.022675702	0.9666611	0.15243135	0.09160223
Hungarian	Hungarian	0.00016452032	0.0019639325	0.0019521925	0.0011721547	0.0010348788	0.0014786833	0.99998784	0.0011893577	0.00021938709	0.0001500355	7.522662e-05	0.00039261553	0.0007762416	0.0009873648	0.0027894708	0.00039981393	8.5773965e-05	0.0002002805	3.0097723e-05	0.00046218574	0.0007175204
Japanese	Japanese	0.00044129998	0.02945231	0.005894488	0.020641482	0.029339327	0.0033360634	0.026039077	0.05885487	0.99253976	0.0030843306	0.0013101861	0.0067922315	0.021585584	0.056500353	0.022095703	0.06476441	0.00549946	0.007717613	0.0022899308	0.004373668	0.0031851598
Finnish	Finnish	0.0055196057	0.010959573	0.011762987	0.9931966	0.0015810467	0.0019592857	0.0020426458	0.041447777	0.0003018154	0.0009039471	0.00034872442	0.00015626963	0.006369571	0.010181327	0.1062545	0.009832102	0.00067659747	0.0020894972	0.00014572043	0.0008066799	0.0023545749
Estonian	Basque	0.003663533	0.0155698545	0.0025507463	0.004897865	0.026077421	0.014170577	0.00029251745	0.24670461	0.042110182	0.00044168523	0.0022178816	0.0013943014	0.029707547	0.06622288	0.26082012	0.009473088	0.013770997	0.42873165	0.059097547	0.807902	0.150352
Spanish	Spanish	0.0010607629	0.058688063	0.016544558	0.0018515319	0.1521939	0.04511936	0.0009554868	0.18451177	0.0024306753	0.0002496852	0.0023549972	0.0024030365	0.1575833	0.14585327	0.6348574	0.023547934	0.16654216	0.166231	0.068843305	0.36740723	0.5405694
Mandarin	Mandarin	0.017484898	0.09639158	0.13737765	0.056675185	0.09010243	0.048324946	0.009498318	0.17773691	0.052870702	0.012886065	0.93172693	0.01567097	0.06900033	0.04890931	0.09174485	0.19090198	0.03291909	0.005458695	0.03457595	0.010659247	0.020624429
French	French	0.010020895	0.26712695	0.0889761	0.01638987	0.5575612	0.093096115	0.0036071523	0.15962961	0.1179255	0.2646083	0.23125678	0.058316592	0.067140885	0.34848532	0.16853434	0.030254321	0.38373595	0.007115864	0.34615266	0.10700639	0.025919966
Korean	Korean	0.023611324	0.06160739	0.016603319	0.04196426	0.018968157	0.010856999	0.042383045	0.02028102	0.017901735	0.98907053	0.06273549	0.011353335	0.03117568	0.009292472	0.05704803	0.016195713	0.050909963	0.0056473603	0.022921767	0.013223757	0.019503364
French	French	0.00094068894	0.09320952	0.06474236	0.00065130857	0.63071966	0.066957235	9.7823686e-05	0.33382198	0.0122451065	0.0010026578	0.19035883	0.005669616	0.32767668	0.26482946	0.14667822	0.005936227	0.37531433	0.04385844	0.19637297	0.16115811	0.17491952
German	English	0.035573274	0.39943632	0.63256305	0.01758884	0.19646098	0.31436494	0.012633723	0.15465602	0.13460337	0.036497515	0.040433448	0.045571093	0.085236534	0.18539232	0.07132003	0.18546553	0.33654183	0.056003265	0.19316883	0.07383822	0.11745194
German	German	0.0011241159	0.51750845	0.03878117	7.308124e-05	0.09972388	0.8259792	0.00014686676	0.025793012	0.0021824676	0.00021654453	0.023728246	0.0022829787	0.034178436	0.08625088	0.035081506	0.099189766	0.07107227	0.011789642	0.10621909	0.02697448	0.019441232
Korean	Korean	0.051095325	0.05587908	0.14583124	0.05603886	0.14106233	0.033666912	0.08288172	0.28323045	0.110426	0.5576311	0.5232388	0.042576168	0.07526912	0.054682724	0.1520843	0.21979156	0.30373117	0.028074006	0.29099798	0.064150214	0.032732595
